Zika Virus Causes Testis Damage and Leads to Male Infertility in Mice.,"Zika virus (ZIKV) persists in the semen of male patients, a first for flavivirus infection. Here, we demonstrate that ZIKV can induce inflammation in the testis and epididymidis, but not in the prostate or seminal vesicle, and can lead to damaged testes after 60 days post-infection in mice. ZIKV induces innate immune responses in Leydig, Sertoli, and epididymal epithelial cells, resulting in the production of pro-inflammatory cytokines/chemokines. However, ZIKV does not induce a rapid and abundant cytokine production in peritubular cell and spermatogonia, suggesting that these cells are vulnerable for ZIKV infection and could be the potential repositories for ZIKV. Our study demonstrates a correlation between ZIKV and testis infection/damage and suggests that ZIKV infection, under certain circumstances, can eventually lead to male infertility.",biology
Mitochondrial Sirtuin Network Reveals Dynamic SIRT3-Dependent Deacetylation in Response to Membrane Depolarization.,"Mitochondrial sirtuins, SIRT3-5, are NAD(+)-dependent deacylases and ADP-ribosyltransferases that are critical for stress responses. However, a comprehensive understanding of sirtuin targets, regulation of sirtuin activity, and the relationships between sirtuins remains a key challenge in mitochondrial physiology. Here, we employ systematic interaction proteomics to elucidate the mitochondrial sirtuin protein interaction landscape. This work reveals sirtuin interactions with numerous functional modules within mitochondria, identifies candidate sirtuin substrates, and uncovers a fundamental role for sequestration of SIRT3 by ATP synthase in mitochondrial homeostasis. In healthy mitochondria, a pool of SIRT3 binds ATP synthase, but upon matrix pH reduction with concomitant loss of mitochondrial membrane potential, SIRT3 dissociates. This release correlates with rapid deacetylation of matrix proteins, and SIRT3 is required for recovery of membrane potential. In vitro reconstitution experiments, as well as analysis of CRISPR/Cas9-engineered cells, indicate that pH-dependent SIRT3 release requires H135 in the ATP5O subunit of ATP synthase. Our SIRT3-5 interaction network provides a framework for discovering novel biological functions regulated by mitochondrial sirtuins.",biology
The Serotonergic System Tracks the Outcomes of Actions to Mediate Short-Term Motor Learning.,"To execute accurate movements, animals must continuously adapt their behavior to changes in their bodies and environments. Animals can learn changes in the relationship between their locomotor commands and the resulting distance moved, then adjust command strength to achieve a desired travel distance. It is largely unknown which circuits implement this form of motor learning, or how. Using whole-brain neuronal imaging and circuit manipulations in larval zebrafish, we discovered that the serotonergic dorsal raphe nucleus (DRN) mediates short-term locomotor learning. Serotonergic DRN neurons respond phasically to swim-induced visual motion, but little to motion that is not self-generated. During prolonged exposure to a given motosensory gain, persistent DRN activity emerges that stores the learned efficacy of motor commands and adapts future locomotor drive for tens of seconds. The DRN's ability to track the effectiveness of motor intent may constitute a computational building block for the broader functions of the serotonergic system. VIDEO ABSTRACT.",biology
Crystal Structure of a Full-Length Human Tetraspanin Reveals a Cholesterol-Binding Pocket.,"Tetraspanins comprise a diverse family of four-pass transmembrane proteins that play critical roles in the immune, reproductive, genitourinary, and auditory systems. Despite their pervasive roles in human physiology, little is known about the structure of tetraspanins or the molecular mechanisms underlying their various functions. Here, we report the crystal structure of human CD81, a full-length tetraspanin. The transmembrane segments of CD81 pack as two largely separated pairs of helices, capped by the large extracellular loop (EC2) at the outer membrane leaflet. The two pairs of helices converge at the inner leaflet to create an intramembrane pocket with additional electron density corresponding to a bound cholesterol molecule within the cavity. Molecular dynamics simulations identify an additional conformation in which EC2 separates substantially from the transmembrane domain. Cholesterol binding appears to modulate CD81 activity in cells, suggesting a potential mechanism for regulation of tetraspanin function.",biology
Structure of the MIS12 Complex and Molecular Basis of Its Interaction with CENP-C at Human Kinetochores.,"Kinetochores, multisubunit protein assemblies, connect chromosomes to spindle microtubules to promote chromosome segregation. The 10-subunit KMN assembly (comprising KNL1, MIS12, and NDC80 complexes, designated KNL1C, MIS12C, and NDC80C) binds microtubules and regulates mitotic checkpoint function through NDC80C and KNL1C, respectively. MIS12C, on the other hand, connects the KMN to the chromosome-proximal domain of the kinetochore through a direct interaction with CENP-C. The structural basis for this crucial bridging function of MIS12C is unknown. Here, we report crystal structures of human MIS12C associated with a fragment of CENP-C and unveil the role of Aurora B kinase in the regulation of this interaction. The structure of MIS12:CENP-C complements previously determined high-resolution structures of functional regions of NDC80C and KNL1C and allows us to build a near-complete structural model of the KMN assembly. Our work illuminates the structural organization of essential chromosome segregation machinery that is conserved in most eukaryotes.",biology
Structure of the MIND Complex Defines a Regulatory Focus for Yeast Kinetochore Assembly.,"Kinetochores connect centromeric nucleosomes with mitotic-spindle microtubules through conserved, cross-interacting protein subassemblies. In budding yeast, the heterotetrameric MIND complex (Mtw1, Nnf1, Nsl1, Dsn1), ortholog of the metazoan Mis12 complex, joins the centromere-proximal components, Mif2 and COMA, with the principal microtubule-binding component, the Ndc80 complex (Ndc80C). We report the crystal structure of Kluyveromyces lactis MIND and examine its partner interactions, to understand the connection from a centromeric nucleosome to a much larger microtubule. MIND resembles an elongated, asymmetric Y; two globular heads project from a coiled-coil shaft. An N-terminal extension of Dsn1 from one head regulates interactions of the other head, blocking binding of Mif2 and COMA. Dsn1 phosphorylation by Ipl1/Aurora B relieves this autoinhibition, enabling MIND to join an assembling kinetochore. A C-terminal extension of Dsn1 recruits Ndc80C to the opposite end of the shaft. The structure and properties of MIND show how it integrates phospho-regulatory inputs for kinetochore assembly and disassembly.",biology
Transient RNA-DNA Hybrids Are Required for Efficient Double-Strand Break Repair.,"RNA-DNA hybrids are a major internal cause of DNA damage within cells, and their degradation by RNase H enzymes is important for maintaining genomic stability. Here, we identified an unexpected role for RNA-DNA hybrids and RNase H enzymes in DNA repair. Using a site-specific DNA double-strand break (DSB) system in Schizosaccharomyces pombe, we showed that RNA-DNA hybrids form as part of the homologous-recombination (HR)-mediated DSB repair process and that RNase H enzymes are essential for their degradation and efficient completion of DNA repair. Deleting RNase H stabilizes RNA-DNA hybrids around DSB sites and strongly impairs recruitment of the ssDNA-binding RPA complex. In contrast, overexpressing RNase H1 destabilizes these hybrids, leading to excessive strand resection and RPA recruitment and to severe loss of repeat regions around DSBs. Our study challenges the existing model of HR-mediated DSB repair and reveals a surprising role for RNA-DNA hybrids in maintaining genomic stability.",biology
CRISPR-Based Technologies for the Manipulation of Eukaryotic Genomes.,"The CRISPR-Cas9 RNA-guided DNA endonuclease has contributed to an explosion of advances in the life sciences that have grown from the ability to edit genomes within living cells. In this Review, we summarize CRISPR-based technologies that enable mammalian genome editing and their various applications. We describe recent developments that extend the generality, DNA specificity, product selectivity, and fundamental capabilities of natural CRISPR systems, and we highlight some of the remarkable advancements in basic research, biotechnology, and therapeutics science that these developments have facilitated.",biology
SnapShot: Epigenomic Assays.,"This SnapShot depicts key sequencing-based methods used in the analysis of epigenomes, including (1)bisulfite sequencing, (2) chromatin immunoprecipiation sequencing, (3) determination of open chromatin, and (4) 3D chromatin capture.",biology
The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,"Many common variants have been associated with hematological traits, but identification of causal genes and pathways has proven challenging. We performed a genome-wide association analysis in the UK Biobank and INTERVAL studies, testing 29.5 million genetic variants for association with 36 red cell, white cell, and platelet properties in 173,480 European-ancestry participants. This effort yielded hundreds of low frequency (<5%) and rare (<1%) variants with a strong impact on blood cell phenotypes. Our data highlight general properties of the allelic architecture of complex traits, including the proportion of the heritable component of each blood trait explained by the polygenic signal across different genome regulatory domains. Finally, through Mendelian randomization, we provide evidence of shared genetic pathways linking blood cell indices with complex pathologies, including autoimmune diseases, schizophrenia, and coronary heart disease and evidence suggesting previously reported population associations between blood cell indices and cardiovascular disease may be non-causal.",biology
Genetic Drivers of Epigenetic and Transcriptional Variation in Human Immune Cells.,"Characterizing the multifaceted contribution of genetic and epigenetic factors to disease phenotypes is a major challenge in human genetics and medicine. We carried out high-resolution genetic, epigenetic, and transcriptomic profiling in three major human immune cell types (CD14(+) monocytes, CD16(+) neutrophils, and naive CD4(+) T cells) from up to 197 individuals. We assess, quantitatively, the relative contribution of cis-genetic and epigenetic factors to transcription and evaluate their impact as potential sources of confounding in epigenome-wide association studies. Further, we characterize highly coordinated genetic effects on gene expression, methylation, and histone variation through quantitative trait locus (QTL) mapping and allele-specific (AS) analyses. Finally, we demonstrate colocalization of molecular trait QTLs at 345 unique immune disease loci. This expansive, high-resolution atlas of multi-omics changes yields insights into cell-type-specific correlation between diverse genomic inputs, more generalizable correlations between these inputs, and defines molecular events that may underpin complex disease risk.",biology
Histone Acetylome-wide Association Study of Autism Spectrum Disorder.,"The association of histone modification changes with autism spectrum disorder (ASD) has not been systematically examined. We conducted a histone acetylome-wide association study (HAWAS) by performing H3K27ac chromatin immunoprecipitation sequencing (ChIP-seq) on 257 postmortem samples from ASD and matched control brains. Despite etiological heterogeneity, >/=68% of syndromic and idiopathic ASD cases shared a common acetylome signature at >5,000 cis-regulatory elements in prefrontal and temporal cortex. Similarly, multiple genes associated with rare genetic mutations in ASD showed common ""epimutations."" Acetylome aberrations in ASD were not attributable to genetic differentiation at cis-SNPs and highlighted genes involved in synaptic transmission, ion transport, epilepsy, behavioral abnormality, chemokinesis, histone deacetylation, and immunity. By correlating histone acetylation with genotype, we discovered >2,000 histone acetylation quantitative trait loci (haQTLs) in human brain regions, including four candidate causal variants for psychiatric diseases. Due to the relative stability of histone modifications postmortem, we anticipate that the HAWAS approach will be applicable to multiple diseases.",biology
Lineage-Specific Genome Architecture Links Enhancers and Non-coding Disease Variants to Target Gene Promoters.,"Long-range interactions between regulatory elements and gene promoters play key roles in transcriptional regulation. The vast majority of interactions are uncharted, constituting a major missing link in understanding genome control. Here, we use promoter capture Hi-C to identify interacting regions of 31,253 promoters in 17 human primary hematopoietic cell types. We show that promoter interactions are highly cell type specific and enriched for links between active promoters and epigenetically marked enhancers. Promoter interactomes reflect lineage relationships of the hematopoietic tree, consistent with dynamic remodeling of nuclear architecture during differentiation. Interacting regions are enriched in genetic variants linked with altered expression of genes they contact, highlighting their functional role. We exploit this rich resource to connect non-coding disease variants to putative target promoters, prioritizing thousands of disease-candidate genes and implicating disease pathways. Our results demonstrate the power of primary cell promoter interactomes to reveal insights into genomic regulatory mechanisms underlying common diseases.",biology
beta-Glucan Reverses the Epigenetic State of LPS-Induced Immunological Tolerance.,"Innate immune memory is the phenomenon whereby innate immune cells such as monocytes or macrophages undergo functional reprogramming after exposure to microbial components such as lipopolysaccharide (LPS). We apply an integrated epigenomic approach to characterize the molecular events involved in LPS-induced tolerance in a time-dependent manner. Mechanistically, LPS-treated monocytes fail to accumulate active histone marks at promoter and enhancers of genes in the lipid metabolism and phagocytic pathways. Transcriptional inactivity in response to a second LPS exposure in tolerized macrophages is accompanied by failure to deposit active histone marks at promoters of tolerized genes. In contrast, beta-glucan partially reverses the LPS-induced tolerance in vitro. Importantly, ex vivo beta-glucan treatment of monocytes from volunteers with experimental endotoxemia re-instates their capacity for cytokine production. Tolerance is reversed at the level of distal element histone modification and transcriptional reactivation of otherwise unresponsive genes. VIDEO ABSTRACT.",biology
A Dietary Fiber-Deprived Gut Microbiota Degrades the Colonic Mucus Barrier and Enhances Pathogen Susceptibility.,"Despite the accepted health benefits of consuming dietary fiber, little is known about the mechanisms by which fiber deprivation impacts the gut microbiota and alters disease risk. Using a gnotobiotic mouse model, in which animals were colonized with a synthetic human gut microbiota composed of fully sequenced commensal bacteria, we elucidated the functional interactions between dietary fiber, the gut microbiota, and the colonic mucus barrier, which serves as a primary defense against enteric pathogens. We show that during chronic or intermittent dietary fiber deficiency, the gut microbiota resorts to host-secreted mucus glycoproteins as a nutrient source, leading to erosion of the colonic mucus barrier. Dietary fiber deprivation, together with a fiber-deprived, mucus-eroding microbiota, promotes greater epithelial access and lethal colitis by the mucosal pathogen, Citrobacter rodentium. Our work reveals intricate pathways linking diet, the gut microbiome, and intestinal barrier dysfunction, which could be exploited to improve health using dietary therapeutics.",biology
Impaired Epidermal to Dendritic T Cell Signaling Slows Wound Repair in Aged Skin.,"Aged skin heals wounds poorly, increasing susceptibility to infections. Restoring homeostasis after wounding requires the coordinated actions of epidermal and immune cells. Here we find that both intrinsic defects and communication with immune cells are impaired in aged keratinocytes, diminishing their efficiency in restoring the skin barrier after wounding. At the wound-edge, aged keratinocytes display reduced proliferation and migration. They also exhibit a dampened ability to transcriptionally activate epithelial-immune crosstalk regulators, including a failure to properly activate/maintain dendritic epithelial T cells (DETCs), which promote re-epithelialization following injury. Probing mechanism, we find that aged keratinocytes near the wound edge don't efficiently upregulate Skints or activate STAT3. Notably, when epidermal Stat3, Skints, or DETCs are silenced in young skin, re-epithelialization following wounding is perturbed. These findings underscore epithelial-immune crosstalk perturbations in general, and Skints in particular, as critical mediators in the age-related decline in wound-repair.",biology
Epigenetic Memory Underlies Cell-Autonomous Heterogeneous Behavior of Hematopoietic Stem Cells.,"Stem cells determine homeostasis and repair of many tissues and are increasingly recognized as functionally heterogeneous. To define the extent of-and molecular basis for-heterogeneity, we overlaid functional, transcriptional, and epigenetic attributes of hematopoietic stem cells (HSCs) at a clonal level using endogenous fluorescent tagging. Endogenous HSC had clone-specific functional attributes over time in vivo. The intra-clonal behaviors were highly stereotypic, conserved under the stress of transplantation, inflammation, and genotoxic injury, and associated with distinctive transcriptional, DNA methylation, and chromatin accessibility patterns. Further, HSC function corresponded to epigenetic configuration but not always to transcriptional state. Therefore, hematopoiesis under homeostatic and stress conditions represents the integrated action of highly heterogeneous clones of HSC with epigenetically scripted behaviors. This high degree of epigenetically driven cell autonomy among HSCs implies that refinement of the concepts of stem cell plasticity and of the stem cell niche is warranted.",biology
Epigenetic Activation of WNT5A Drives Glioblastoma Stem Cell Differentiation and Invasive Growth.,"Glioblastoma stem cells (GSCs) are implicated in tumor neovascularization, invasiveness, and therapeutic resistance. To illuminate mechanisms governing these hallmark features, we developed a de novo glioblastoma multiforme (GBM) model derived from immortalized human neural stem/progenitor cells (hNSCs) to enable precise system-level comparisons of pre-malignant and oncogene-induced malignant states of NSCs. Integrated transcriptomic and epigenomic analyses uncovered a PAX6/DLX5 transcriptional program driving WNT5A-mediated GSC differentiation into endothelial-like cells (GdECs). GdECs recruit existing endothelial cells to promote peritumoral satellite lesions, which serve as a niche supporting the growth of invasive glioma cells away from the primary tumor. Clinical data reveal higher WNT5A and GdECs expression in peritumoral and recurrent GBMs relative to matched intratumoral and primary GBMs, respectively, supporting WNT5A-mediated GSC differentiation and invasive growth in disease recurrence. Thus, the PAX6/DLX5-WNT5A axis governs the diffuse spread of glioma cells throughout the brain parenchyma, contributing to the lethality of GBM.",biology
The C. elegans Taste Receptor Homolog LITE-1 Is a Photoreceptor.,"Many animal tissues/cells are photosensitive, yet only two types of photoreceptors (i.e., opsins and cryptochromes) have been discovered in metazoans. The question arises as to whether unknown types of photoreceptors exist in the animal kingdom. LITE-1, a seven-transmembrane gustatory receptor (GR) homolog, mediates UV-light-induced avoidance behavior in C. elegans. However, it is not known whether LITE-1 functions as a chemoreceptor or photoreceptor. Here, we show that LITE-1 directly absorbs both UVA and UVB light with an extinction coefficient 10-100 times that of opsins and cryptochromes, indicating that LITE-1 is highly efficient in capturing photons. Unlike typical photoreceptors employing a prosthetic chromophore to capture photons, LITE-1 strictly depends on its protein conformation for photon absorption. We have further identified two tryptophan residues critical for LITE-1 function. Interestingly, unlike GPCRs, LITE-1 adopts a reversed membrane topology. Thus, LITE-1, a taste receptor homolog, represents a distinct type of photoreceptor in the animal kingdom.",biology
Decoding Mammalian Ribosome-mRNA States by Translational GTPase Complexes.,"In eukaryotes, accurate protein synthesis relies on a family of translational GTPases that pair with specific decoding factors to decipher the mRNA code on ribosomes. We present structures of the mammalian ribosome engaged with decoding factorGTPase complexes representing intermediates of translation elongation (aminoacyl-tRNAeEF1A), termination (eRF1eRF3), and ribosome rescue (PelotaHbs1l). Comparative analyses reveal that each decoding factor exploits the plasticity of the ribosomal decoding center to differentially remodel ribosomal proteins and rRNA. This leads to varying degrees of large-scale ribosome movements and implies distinct mechanisms for communicating information from the decoding center to each GTPase. Additional structural snapshots of the translation termination pathway reveal the conformational changes that choreograph the accommodation of decoding factors into the peptidyl transferase center. Our results provide a structural framework for how different states of the mammalian ribosome are selectively recognized by the appropriate decoding factorGTPase complex to ensure translational fidelity.",biology
The Chromatin Remodeler ISW1 Is a Quality Control Factor that Surveys Nuclear mRNP Biogenesis.,"Chromatin dynamics play an essential role in regulating DNA transaction processes, but it is unclear whether transcription-associated chromatin modifications control the mRNA ribonucleoparticles (mRNPs) pipeline from synthesis to nuclear exit. Here, we identify the yeast ISW1 chromatin remodeling complex as an unanticipated mRNP nuclear export surveillance factor that retains export-incompetent transcripts near their transcription site. This tethering activity of ISW1 requires chromatin binding and is independent of nucleosome sliding activity or changes in RNA polymerase II processivity. Combination of in vivo UV-crosslinking and genome-wide RNA immunoprecipitation assays show that Isw1 and its cofactors interact directly with premature mRNPs. Our results highlight that the concerted action of Isw1 and the nuclear exosome ensures accurate surveillance mechanism that proofreads the efficiency of mRNA biogenesis.",biology
Insulated Neighborhoods: Structural and Functional Units of Mammalian Gene Control.,"Understanding how transcriptional enhancers control over 20,000 protein-coding genes to maintain cell-type-specific gene expression programs in all human cells is a fundamental challenge in regulatory biology. Recent studies suggest that gene regulatory elements and their target genes generally occur within insulated neighborhoods, which are chromosomal loop structures formed by the interaction of two DNA sites bound by the CTCF protein and occupied by the cohesin complex. Here, we review evidence that insulated neighborhoods provide for specific enhancer-gene interactions, are essential for both normal gene activation and repression, form a chromosome scaffold that is largely preserved throughout development, and are perturbed by genetic and epigenetic factors in disease. Insulated neighborhoods are a powerful paradigm for gene control that provides new insights into development and disease.",biology
Ever-Changing Landscapes: Transcriptional Enhancers in Development and Evolution.,"A class of cis-regulatory elements, called enhancers, play a central role in orchestrating spatiotemporally precise gene-expression programs during development. Consequently, divergence in enhancer sequence and activity is thought to be an important mediator of inter- and intra-species phenotypic variation. Here, we give an overview of emerging principles of enhancer function, current models of enhancer architecture, genomic substrates from which enhancers emerge during evolution, and the influence of three-dimensional genome organization on long-range gene regulation. We discuss intricate relationships between distinct elements within complex regulatory landscapes and consider their potential impact on specificity and robustness of transcriptional regulation.",biology
Concerted Genetic Function in Blood Traits.,The hematopoietic system plays a major role in human health. Two studies by Astle et al. and Chen et al. published in this issue of Cell use genome-wide association and functional genomics approaches to provide deep insights into the role of genetic variants in hematological traits. We discuss these discoveries and future strategies toward completing our understanding of the genetic basis for variation in human traits.,biology
The Ties That Bind: Mapping the Dynamic Enhancer-Promoter Interactome.,"Coupling chromosome conformation capture to molecular enrichment for promoter-containing DNA fragments enables the systematic mapping of interactions between individual distal regulatory sequences and their target genes. In this Minireview, we describe recent progress in the application of this technique and related complementary approaches to gain insight into the lineage- and cell-type-specific dynamics of interactions between regulators and gene promoters.",biology
Veggies and Intact Grains a Day Keep the Pathogens Away.,"In this issue of Cell, Desai et al. compare how dietary fiber affects the gut microbiota and susceptibility to disease. They find that a fiber-free diet promotes mucus-degrading bacteria and susceptibility to Citrobacter rodentium infection.",biology
A New Path through the Nuclear Pore.,"Knowing the configuration of the nuclear pore is essential for appreciating the underlying mechanisms of nucleo-cytoplasmic communication. Now, Fernandez-Martinez et al. present a high-resolution structure of the cytoplasmic nuclear pore-mRNA export holo-complex, challenging our textbook depiction of this massive membrane-embedded complex.",biology
Building Bridges through Scientific Conferences.,"Getting together to exchange ideas, forge collaborations, and disseminate knowledge is a long-standing tradition of scientific communities. How conferences are serving the community, what their current challenges are, and what is in store for the future of conferences are the topics covered in this Commentary.",biology
Are Data Sharing and Privacy Protection Mutually Exclusive?,"We review emerging strategies to protect the privacy of research participants in international epigenome research: open consent, genome donation, registered access, automated procedures, and privacy-enhancing technologies.",biology
The International Human Epigenome Consortium: A Blueprint for Scientific Collaboration and Discovery.,The International Human Epigenome Consortium (IHEC) coordinates the generation of a catalog of high-resolution reference epigenomes of major primary human cell types. The studies now presented (see the Cell Press IHEC web portal at http://www.cell.com/consortium/IHEC) highlight the coordinated achievements of IHEC teams to gather and interpret comprehensive epigenomic datasets to gain insights in the epigenetic control of cell states relevant for human health and disease. PAPERCLIP.,biology
Exon Skipping Therapy.,Exondys 51 is the first therapy for Duchenne muscular dystrophy (DMD) to have been granted accelerated approval by the FDA. Approval was granted based on using dystrophin expression as a surrogate marker. Exondys 51 targets DMD exon 51 for skipping to restore the reading frame for 13% of Duchenne patients.,biology
A Scientist and a Journalist Walk into a Bar....,"Who are science journalists, and how can journalists and research scientists work together to improve science communication?",biology
Hematopoietic Stem Cells Count and Remember Self-Renewal Divisions.,"The ability of cells to count and remember their divisions could underlie many alterations that occur during development, aging, and disease. We tracked the cumulative divisional history of slow-cycling hematopoietic stem cells (HSCs) throughout adult life. This revealed a fraction of rarely dividing HSCs that contained all the long-term HSC (LT-HSC) activity within the aging HSC compartment. During adult life, this population asynchronously completes four traceable symmetric self-renewal divisions to expand its size before entering a state of dormancy. We show that the mechanism of expansion involves progressively lengthening periods between cell divisions, with long-term regenerative potential lost upon a fifth division. Our data also show that age-related phenotypic changes within the HSC compartment are divisional history dependent. These results suggest that HSCs accumulate discrete memory stages over their divisional history and provide evidence for the role of cellular memory in HSC aging.",biology
Structure and Function of the Nuclear Pore Complex Cytoplasmic mRNA Export Platform.,"The last steps in mRNA export and remodeling are performed by the Nup82 complex, a large conserved assembly at the cytoplasmic face of the nuclear pore complex (NPC). By integrating diverse structural data, we have determined the molecular architecture of the native Nup82 complex at subnanometer precision. The complex consists of two compositionally identical multiprotein subunits that adopt different configurations. The Nup82 complex fits into the NPC through the outer ring Nup84 complex. Our map shows that this entire 14-MDa Nup82-Nup84 complex assembly positions the cytoplasmic mRNA export factor docking sites and messenger ribonucleoprotein (mRNP) remodeling machinery right over the NPC's central channel rather than on distal cytoplasmic filaments, as previously supposed. We suggest that this configuration efficiently captures and remodels exporting mRNP particles immediately upon reaching the cytoplasmic side of the NPC.",biology
EGFR Dynamics Change during Activation in Native Membranes as Revealed by NMR.,"The epidermal growth factor receptor (EGFR) represents one of the most common target proteins in anti-cancer therapy. To directly examine the structural and dynamical properties of EGFR activation by the epidermal growth factor (EGF) in native membranes, we have developed a solid-state nuclear magnetic resonance (ssNMR)-based approach supported by dynamic nuclear polarization (DNP). In contrast to previous crystallographic results, our experiments show that the ligand-free state of the extracellular domain (ECD) is highly dynamic, while the intracellular kinase domain (KD) is rigid. Ligand binding restricts the overall and local motion of EGFR domains, including the ECD and the C-terminal region. We propose that the reduction in conformational entropy of the ECD by ligand binding favors the cooperative binding required for receptor dimerization, causing allosteric activation of the intracellular tyrosine kinase.",biology
FMN2 Makes Perinuclear Actin to Protect Nuclei during Confined Migration and Promote Metastasis.,"Cell migration in confined 3D tissue microenvironments is critical for both normal physiological functions and dissemination of tumor cells. We discovered a cytoskeletal structure that prevents damage to the nucleus during migration in confined microenvironments. The formin-family actin filament nucleator FMN2 associates with and generates a perinuclear actin/focal adhesion (FA) system that is distinct from previously characterized actin/FA structures. This system controls nuclear shape and positioning in cells migrating on 2D surfaces. In confined 3D microenvironments, FMN2 promotes cell survival by limiting nuclear envelope damage and DNA double-strand breaks. We found that FMN2 is upregulated in human melanomas and showed that disruption of FMN2 in mouse melanoma cells inhibits their extravasation and metastasis to the lung. Our results indicate a critical role for FMN2 in generating a perinuclear actin/FA system that protects the nucleus and DNA from damage to promote cell survival during confined migration and thus promote cancer metastasis.",biology
Hematopoietic-Derived Galectin-3 Causes Cellular and Systemic Insulin Resistance.,"In obesity, macrophages and other immune cells accumulate in insulin target tissues, promoting a chronic inflammatory state and insulin resistance. Galectin-3 (Gal3), a lectin mainly secreted by macrophages, is elevated in both obese subjects and mice. Administration of Gal3 to mice causes insulin resistance and glucose intolerance, whereas inhibition of Gal3, through either genetic or pharmacologic loss of function, improved insulin sensitivity in obese mice. In vitro treatment with Gal3 directly enhanced macrophage chemotaxis, reduced insulin-stimulated glucose uptake in myocytes and 3T3-L1 adipocytes and impaired insulin-mediated suppression of glucose output in primary mouse hepatocytes. Importantly, we found that Gal3 can bind directly to the insulin receptor (IR) and inhibit downstream IR signaling. These observations elucidate a novel role for Gal3 in hepatocyte, adipocyte, and myocyte insulin resistance, suggesting that Gal3 can link inflammation to decreased insulin sensitivity. Inhibition of Gal3 could be a new approach to treat insulin resistance.",biology
From Whole-Brain Data to Functional Circuit Models: The Zebrafish Optomotor Response.,"Detailed descriptions of brain-scale sensorimotor circuits underlying vertebrate behavior remain elusive. Recent advances in zebrafish neuroscience offer new opportunities to dissect such circuits via whole-brain imaging, behavioral analysis, functional perturbations, and network modeling. Here, we harness these tools to generate a brain-scale circuit model of the optomotor response, an orienting behavior evoked by visual motion. We show that such motion is processed by diverse neural response types distributed across multiple brain regions. To transform sensory input into action, these regions sequentially integrate eye- and direction-specific sensory streams, refine representations via interhemispheric inhibition, and demix locomotor instructions to independently drive turning and forward swimming. While experiments revealed many neural response types throughout the brain, modeling identified the dimensions of functional connectivity most critical for the behavior. We thus reveal how distributed neurons collaborate to generate behavior and illustrate a paradigm for distilling functional circuit models from whole-brain data.",biology
The Central Nervous System and the Gut Microbiome.,"Neurodevelopment is a complex process governed by both intrinsic and extrinsic signals. While historically studied by researching the brain, inputs from the periphery impact many neurological conditions. Indeed, emerging data suggest communication between the gut and the brain in anxiety, depression, cognition, and autism spectrum disorder (ASD). The development of a healthy, functional brain depends on key pre- and post-natal events that integrate environmental cues, such as molecular signals from the gut. These cues largely originate from the microbiome, the consortium of symbiotic bacteria that reside within all animals. Research over the past few years reveals that the gut microbiome plays a role in basic neurogenerative processes such as the formation of the blood-brain barrier, myelination, neurogenesis, and microglia maturation and also modulates many aspects of animal behavior. Herein, we discuss the biological intersection of neurodevelopment and the microbiome and explore the hypothesis that gut bacteria are integral contributors to development and function of the nervous system and to the balance between mental health and disease.",biology
Adult Neurogenesis in the Hippocampus: From Stem Cells to Behavior.,"The dentate gyrus of the mammalian hippocampus continuously generates new neurons during adulthood. These adult-born neurons become functionally active and are thought to contribute to learning and memory, especially during their maturation phase, when they have extraordinary plasticity. In this Review, we discuss the molecular machinery involved in the generation of new neurons from a pool of adult neural stem cells and their integration into functional hippocampal circuits. We also summarize the potential functions of these newborn neurons in the adult brain, their contribution to behavior, and their relevance to disease.",biology
The Human Functional Genomics Project: Understanding Generation of Diversity.,"Generation of biologic diversity is a cornerstone of immunity, yet the tools to investigate the causal influence of genetic and environmental factors have been greatly limited. Studies from the Human Functional Genomics Project, presented in Cell and other Cell Press journals, integrate environmental and genetic factors with the direction and magnitude of immune responses to decipher inflammatory disease pathogenesis.",biology
Did a Single Amino Acid Change Make Ebola Virus More Virulent?,"A mutation in the Ebola virus glycoprotein arose early during the 2013-2016 epidemic and dominated the viral population. Two studies by Diehl et al. and Urbanowicz et al. now reveal that this mutation is associated with higher infectivity to human cells, representing the clearest example of Ebola's functional adaptation to human hosts.",biology
MIS12/MIND Control at the Kinetochore.,Kinetochores are complex multiprotein machines that link chromosomes to dynamic microtubules for chromosome segregation. Two studies in Cell reveal the structure of the human MIS12 and budding yeast MIND kinetochore complexes and the regulatory mechanisms that enable them to link chromosomes to microtubules during mitosis.,biology
Illuminating the Neuronal Architecture Underlying Context in Fear Memory.,"Context plays a foundational role in determining how to interpret potentially fear-producing stimuli, yet the precise neurobiological substrates of context are poorly understood. In this issue of Cell, Xu et al. elegantly show that parallel neuronal circuits are necessary for two distinct roles of context in fear conditioning.",biology
"For Motor Adjustments, Serotonin Steps In.","To adapt to their environment, animals subconsciously calculate how motor commands can be efficiently translated into the actual movements. Kawashima et al. discovered that serotonergic neurons in the dorsal raphe nucleus regulate the transient memory of such efficacy; thus, successive behaviors do not require repeated cumbersome readjustment of efficacy.",biology
On the Necessity of Ethical Guidelines for Novel Neurotechnologies.,"Because novel neurotechnologies may alter human identity and society in profound ways, we advocate for the early integration of ethics into neurotechnology. We recommend developing and adopting a set of guidelines, like the Belmont Report on human subject research, as a framework for development and use of brain-related technologies.",biology
Breaking Down Walls.,"In five days, there will be an election in the United States with immigration as a signature issue. We ask scientists their experiences as immigrants.",biology
